# Forces   
# CofR     : (0.000e+00 0.000e+00 0.000e+00)
# Time     forces(pressure viscous porous)	moments(pressure viscous porous)
285        	((-7.909e+00 9.715e+00 2.327e-01) (-1.792e-01 1.416e-02 2.616e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-6.872e-01 -2.026e+00 -5.396e+00) (8.986e-03 -6.950e-03 3.836e-02) (0.000e+00 0.000e+00 0.000e+00))
286        	((-7.893e+00 9.709e+00 2.217e-01) (-1.787e-01 1.451e-02 2.601e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-6.896e-01 -2.016e+00 -5.395e+00) (8.914e-03 -7.115e-03 3.790e-02) (0.000e+00 0.000e+00 0.000e+00))
287        	((-7.880e+00 9.690e+00 2.102e-01) (-1.782e-01 1.483e-02 2.588e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-6.909e-01 -2.007e+00 -5.386e+00) (8.852e-03 -7.249e-03 3.747e-02) (0.000e+00 0.000e+00 0.000e+00))
288        	((-7.874e+00 9.656e+00 2.005e-01) (-1.778e-01 1.517e-02 2.577e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-6.907e-01 -1.998e+00 -5.369e+00) (8.788e-03 -7.375e-03 3.706e-02) (0.000e+00 0.000e+00 0.000e+00))
289        	((-7.874e+00 9.609e+00 1.948e-01) (-1.775e-01 1.544e-02 2.570e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-6.891e-01 -1.991e+00 -5.343e+00) (8.747e-03 -7.455e-03 3.671e-02) (0.000e+00 0.000e+00 0.000e+00))
290        	((-7.880e+00 9.548e+00 1.963e-01) (-1.772e-01 1.569e-02 2.564e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-6.857e-01 -1.984e+00 -5.309e+00) (8.709e-03 -7.526e-03 3.642e-02) (0.000e+00 0.000e+00 0.000e+00))
291        	((-7.886e+00 9.476e+00 2.066e-01) (-1.770e-01 1.584e-02 2.560e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-6.805e-01 -1.977e+00 -5.268e+00) (8.695e-03 -7.570e-03 3.622e-02) (0.000e+00 0.000e+00 0.000e+00))
292        	((-7.890e+00 9.395e+00 2.259e-01) (-1.768e-01 1.597e-02 2.559e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-6.737e-01 -1.968e+00 -5.222e+00) (8.675e-03 -7.598e-03 3.608e-02) (0.000e+00 0.000e+00 0.000e+00))
293        	((-7.886e+00 9.313e+00 2.512e-01) (-1.766e-01 1.601e-02 2.558e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-6.658e-01 -1.958e+00 -5.175e+00) (8.669e-03 -7.588e-03 3.600e-02) (0.000e+00 0.000e+00 0.000e+00))
294        	((-7.873e+00 9.238e+00 2.789e-01) (-1.764e-01 1.609e-02 2.554e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-6.577e-01 -1.948e+00 -5.132e+00) (8.632e-03 -7.612e-03 3.591e-02) (0.000e+00 0.000e+00 0.000e+00))
295        	((-7.853e+00 9.178e+00 3.053e-01) (-1.761e-01 1.609e-02 2.546e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-6.501e-01 -1.937e+00 -5.097e+00) (8.601e-03 -7.622e-03 3.584e-02) (0.000e+00 0.000e+00 0.000e+00))
296        	((-7.825e+00 9.136e+00 3.291e-01) (-1.759e-01 1.613e-02 2.533e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-6.437e-01 -1.926e+00 -5.075e+00) (8.539e-03 -7.701e-03 3.576e-02) (0.000e+00 0.000e+00 0.000e+00))
297        	((-7.794e+00 9.115e+00 3.464e-01) (-1.756e-01 1.612e-02 2.523e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-6.390e-01 -1.916e+00 -5.067e+00) (8.498e-03 -7.746e-03 3.569e-02) (0.000e+00 0.000e+00 0.000e+00))
298        	((-7.763e+00 9.115e+00 3.567e-01) (-1.754e-01 1.614e-02 2.520e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-6.361e-01 -1.909e+00 -5.074e+00) (8.470e-03 -7.744e-03 3.562e-02) (0.000e+00 0.000e+00 0.000e+00))
299        	((-7.739e+00 9.136e+00 3.576e-01) (-1.751e-01 1.611e-02 2.526e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-6.351e-01 -1.907e+00 -5.096e+00) (8.481e-03 -7.658e-03 3.557e-02) (0.000e+00 0.000e+00 0.000e+00))
300        	((-7.730e+00 9.177e+00 3.488e-01) (-1.748e-01 1.612e-02 2.539e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-6.362e-01 -1.910e+00 -5.132e+00) (8.498e-03 -7.534e-03 3.551e-02) (0.000e+00 0.000e+00 0.000e+00))
301        	((-7.740e+00 9.231e+00 3.314e-01) (-1.746e-01 1.608e-02 2.558e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-6.393e-01 -1.921e+00 -5.176e+00) (8.546e-03 -7.353e-03 3.547e-02) (0.000e+00 0.000e+00 0.000e+00))
302        	((-7.773e+00 9.294e+00 3.071e-01) (-1.744e-01 1.609e-02 2.579e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-6.443e-01 -1.939e+00 -5.225e+00) (8.585e-03 -7.189e-03 3.542e-02) (0.000e+00 0.000e+00 0.000e+00))
303        	((-7.830e+00 9.361e+00 2.775e-01) (-1.741e-01 1.605e-02 2.602e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-6.512e-01 -1.965e+00 -5.275e+00) (8.643e-03 -7.008e-03 3.541e-02) (0.000e+00 0.000e+00 0.000e+00))
304        	((-7.911e+00 9.427e+00 2.454e-01) (-1.740e-01 1.604e-02 2.622e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-6.601e-01 -1.997e+00 -5.320e+00) (8.684e-03 -6.873e-03 3.541e-02) (0.000e+00 0.000e+00 0.000e+00))
305        	((-8.008e+00 9.487e+00 2.133e-01) (-1.739e-01 1.597e-02 2.641e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-6.705e-01 -2.033e+00 -5.357e+00) (8.733e-03 -6.763e-03 3.546e-02) (0.000e+00 0.000e+00 0.000e+00))
306        	((-8.108e+00 9.539e+00 1.856e-01) (-1.738e-01 1.592e-02 2.653e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-6.811e-01 -2.069e+00 -5.383e+00) (8.761e-03 -6.714e-03 3.553e-02) (0.000e+00 0.000e+00 0.000e+00))
307        	((-8.199e+00 9.580e+00 1.641e-01) (-1.738e-01 1.581e-02 2.663e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-6.910e-01 -2.100e+00 -5.400e+00) (8.796e-03 -6.684e-03 3.565e-02) (0.000e+00 0.000e+00 0.000e+00))
308        	((-8.271e+00 9.615e+00 1.488e-01) (-1.737e-01 1.574e-02 2.668e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-6.999e-01 -2.125e+00 -5.409e+00) (8.812e-03 -6.704e-03 3.576e-02) (0.000e+00 0.000e+00 0.000e+00))
309        	((-8.324e+00 9.647e+00 1.382e-01) (-1.737e-01 1.563e-02 2.670e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-7.076e-01 -2.143e+00 -5.413e+00) (8.836e-03 -6.732e-03 3.588e-02) (0.000e+00 0.000e+00 0.000e+00))
310        	((-8.357e+00 9.675e+00 1.324e-01) (-1.737e-01 1.557e-02 2.667e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-7.143e-01 -2.155e+00 -5.413e+00) (8.842e-03 -6.803e-03 3.598e-02) (0.000e+00 0.000e+00 0.000e+00))
311        	((-8.372e+00 9.698e+00 1.309e-01) (-1.737e-01 1.549e-02 2.665e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-7.199e-01 -2.161e+00 -5.410e+00) (8.861e-03 -6.854e-03 3.608e-02) (0.000e+00 0.000e+00 0.000e+00))
312        	((-8.371e+00 9.713e+00 1.332e-01) (-1.736e-01 1.545e-02 2.662e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-7.245e-01 -2.161e+00 -5.401e+00) (8.866e-03 -6.925e-03 3.614e-02) (0.000e+00 0.000e+00 0.000e+00))
313        	((-8.358e+00 9.722e+00 1.373e-01) (-1.735e-01 1.540e-02 2.658e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-7.280e-01 -2.156e+00 -5.389e+00) (8.877e-03 -6.982e-03 3.618e-02) (0.000e+00 0.000e+00 0.000e+00))
314        	((-8.339e+00 9.726e+00 1.419e-01) (-1.735e-01 1.539e-02 2.653e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-7.307e-01 -2.148e+00 -5.374e+00) (8.873e-03 -7.060e-03 3.621e-02) (0.000e+00 0.000e+00 0.000e+00))
315        	((-8.319e+00 9.725e+00 1.452e-01) (-1.734e-01 1.534e-02 2.651e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-7.327e-01 -2.140e+00 -5.358e+00) (8.882e-03 -7.107e-03 3.624e-02) (0.000e+00 0.000e+00 0.000e+00))
316        	((-8.304e+00 9.721e+00 1.467e-01) (-1.734e-01 1.532e-02 2.647e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-7.341e-01 -2.131e+00 -5.341e+00) (8.878e-03 -7.172e-03 3.628e-02) (0.000e+00 0.000e+00 0.000e+00))
317        	((-8.294e+00 9.714e+00 1.460e-01) (-1.733e-01 1.526e-02 2.644e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-7.349e-01 -2.124e+00 -5.325e+00) (8.881e-03 -7.225e-03 3.634e-02) (0.000e+00 0.000e+00 0.000e+00))
318        	((-8.290e+00 9.706e+00 1.436e-01) (-1.734e-01 1.522e-02 2.640e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-7.350e-01 -2.118e+00 -5.309e+00) (8.872e-03 -7.293e-03 3.641e-02) (0.000e+00 0.000e+00 0.000e+00))
319        	((-8.293e+00 9.695e+00 1.400e-01) (-1.734e-01 1.514e-02 2.637e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-7.344e-01 -2.114e+00 -5.295e+00) (8.866e-03 -7.356e-03 3.650e-02) (0.000e+00 0.000e+00 0.000e+00))
320        	((-8.301e+00 9.684e+00 1.358e-01) (-1.734e-01 1.510e-02 2.632e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-7.333e-01 -2.111e+00 -5.282e+00) (8.851e-03 -7.439e-03 3.657e-02) (0.000e+00 0.000e+00 0.000e+00))
321        	((-8.317e+00 9.674e+00 1.314e-01) (-1.735e-01 1.504e-02 2.630e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-7.320e-01 -2.111e+00 -5.272e+00) (8.847e-03 -7.508e-03 3.664e-02) (0.000e+00 0.000e+00 0.000e+00))
322        	((-8.341e+00 9.669e+00 1.266e-01) (-1.735e-01 1.500e-02 2.627e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-7.312e-01 -2.112e+00 -5.265e+00) (8.841e-03 -7.587e-03 3.672e-02) (0.000e+00 0.000e+00 0.000e+00))
323        	((-8.371e+00 9.669e+00 1.222e-01) (-1.736e-01 1.494e-02 2.627e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-7.311e-01 -2.117e+00 -5.262e+00) (8.845e-03 -7.643e-03 3.679e-02) (0.000e+00 0.000e+00 0.000e+00))
324        	((-8.407e+00 9.672e+00 1.191e-01) (-1.737e-01 1.492e-02 2.627e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-7.321e-01 -2.124e+00 -5.261e+00) (8.842e-03 -7.696e-03 3.684e-02) (0.000e+00 0.000e+00 0.000e+00))
325        	((-8.447e+00 9.677e+00 1.175e-01) (-1.738e-01 1.488e-02 2.627e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-7.342e-01 -2.132e+00 -5.264e+00) (8.842e-03 -7.747e-03 3.690e-02) (0.000e+00 0.000e+00 0.000e+00))
326        	((-8.484e+00 9.680e+00 1.181e-01) (-1.738e-01 1.486e-02 2.622e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-7.372e-01 -2.142e+00 -5.267e+00) (8.821e-03 -7.824e-03 3.694e-02) (0.000e+00 0.000e+00 0.000e+00))
327        	((-8.515e+00 9.679e+00 1.217e-01) (-1.738e-01 1.481e-02 2.619e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-7.405e-01 -2.149e+00 -5.269e+00) (8.813e-03 -7.882e-03 3.699e-02) (0.000e+00 0.000e+00 0.000e+00))
328        	((-8.533e+00 9.668e+00 1.289e-01) (-1.739e-01 1.475e-02 2.616e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-7.436e-01 -2.154e+00 -5.266e+00) (8.802e-03 -7.956e-03 3.707e-02) (0.000e+00 0.000e+00 0.000e+00))
329        	((-8.534e+00 9.646e+00 1.408e-01) (-1.740e-01 1.466e-02 2.614e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-7.459e-01 -2.153e+00 -5.255e+00) (8.796e-03 -8.024e-03 3.717e-02) (0.000e+00 0.000e+00 0.000e+00))
330        	((-8.516e+00 9.611e+00 1.587e-01) (-1.741e-01 1.457e-02 2.610e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-7.466e-01 -2.146e+00 -5.235e+00) (8.778e-03 -8.116e-03 3.728e-02) (0.000e+00 0.000e+00 0.000e+00))
331        	((-8.473e+00 9.562e+00 1.833e-01) (-1.742e-01 1.444e-02 2.609e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-7.455e-01 -2.130e+00 -5.204e+00) (8.773e-03 -8.179e-03 3.743e-02) (0.000e+00 0.000e+00 0.000e+00))
332        	((-8.409e+00 9.500e+00 2.139e-01) (-1.742e-01 1.430e-02 2.609e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-7.424e-01 -2.105e+00 -5.163e+00) (8.762e-03 -8.238e-03 3.758e-02) (0.000e+00 0.000e+00 0.000e+00))
333        	((-8.330e+00 9.428e+00 2.486e-01) (-1.742e-01 1.413e-02 2.611e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-7.376e-01 -2.076e+00 -5.117e+00) (8.760e-03 -8.264e-03 3.773e-02) (0.000e+00 0.000e+00 0.000e+00))
334        	((-8.246e+00 9.353e+00 2.836e-01) (-1.741e-01 1.397e-02 2.613e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-7.314e-01 -2.044e+00 -5.071e+00) (8.753e-03 -8.297e-03 3.787e-02) (0.000e+00 0.000e+00 0.000e+00))
335        	((-8.165e+00 9.282e+00 3.150e-01) (-1.739e-01 1.379e-02 2.618e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-7.248e-01 -2.014e+00 -5.030e+00) (8.759e-03 -8.295e-03 3.798e-02) (0.000e+00 0.000e+00 0.000e+00))
336        	((-8.091e+00 9.218e+00 3.414e-01) (-1.738e-01 1.363e-02 2.625e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-7.182e-01 -1.987e+00 -4.996e+00) (8.767e-03 -8.294e-03 3.807e-02) (0.000e+00 0.000e+00 0.000e+00))
337        	((-8.027e+00 9.166e+00 3.612e-01) (-1.736e-01 1.346e-02 2.639e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-7.119e-01 -1.964e+00 -4.970e+00) (8.801e-03 -8.248e-03 3.816e-02) (0.000e+00 0.000e+00 0.000e+00))
338        	((-7.975e+00 9.128e+00 3.742e-01) (-1.734e-01 1.332e-02 2.647e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-7.063e-01 -1.946e+00 -4.951e+00) (8.819e-03 -8.229e-03 3.821e-02) (0.000e+00 0.000e+00 0.000e+00))
339        	((-7.937e+00 9.101e+00 3.804e-01) (-1.731e-01 1.320e-02 2.649e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-7.015e-01 -1.932e+00 -4.940e+00) (8.824e-03 -8.220e-03 3.821e-02) (0.000e+00 0.000e+00 0.000e+00))
340        	((-7.914e+00 9.086e+00 3.798e-01) (-1.729e-01 1.308e-02 2.651e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-6.978e-01 -1.924e+00 -4.934e+00) (8.838e-03 -8.230e-03 3.822e-02) (0.000e+00 0.000e+00 0.000e+00))
341        	((-7.907e+00 9.079e+00 3.730e-01) (-1.727e-01 1.297e-02 2.654e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-6.951e-01 -1.921e+00 -4.932e+00) (8.866e-03 -8.231e-03 3.821e-02) (0.000e+00 0.000e+00 0.000e+00))
342        	((-7.915e+00 9.080e+00 3.610e-01) (-1.725e-01 1.288e-02 2.654e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-6.932e-01 -1.923e+00 -4.934e+00) (8.888e-03 -8.267e-03 3.820e-02) (0.000e+00 0.000e+00 0.000e+00))
343        	((-7.936e+00 9.085e+00 3.447e-01) (-1.722e-01 1.280e-02 2.646e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-6.918e-01 -1.929e+00 -4.938e+00) (8.896e-03 -8.348e-03 3.820e-02) (0.000e+00 0.000e+00 0.000e+00))
344        	((-7.968e+00 9.095e+00 3.246e-01) (-1.720e-01 1.275e-02 2.627e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-6.908e-01 -1.940e+00 -4.945e+00) (8.873e-03 -8.487e-03 3.815e-02) (0.000e+00 0.000e+00 0.000e+00))
345        	((-8.005e+00 9.109e+00 3.004e-01) (-1.717e-01 1.269e-02 2.608e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-6.904e-01 -1.954e+00 -4.954e+00) (8.856e-03 -8.624e-03 3.812e-02) (0.000e+00 0.000e+00 0.000e+00))
346        	((-8.044e+00 9.130e+00 2.726e-01) (-1.715e-01 1.267e-02 2.586e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-6.909e-01 -1.969e+00 -4.966e+00) (8.824e-03 -8.782e-03 3.806e-02) (0.000e+00 0.000e+00 0.000e+00))
347        	((-8.079e+00 9.158e+00 2.417e-01) (-1.712e-01 1.260e-02 2.567e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-6.922e-01 -1.983e+00 -4.982e+00) (8.809e-03 -8.914e-03 3.802e-02) (0.000e+00 0.000e+00 0.000e+00))
348        	((-8.105e+00 9.194e+00 2.091e-01) (-1.709e-01 1.259e-02 2.549e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-6.944e-01 -1.996e+00 -5.000e+00) (8.784e-03 -9.048e-03 3.794e-02) (0.000e+00 0.000e+00 0.000e+00))
349        	((-8.119e+00 9.235e+00 1.761e-01) (-1.706e-01 1.258e-02 2.532e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-6.974e-01 -2.005e+00 -5.020e+00) (8.764e-03 -9.156e-03 3.786e-02) (0.000e+00 0.000e+00 0.000e+00))
350        	((-8.121e+00 9.281e+00 1.449e-01) (-1.704e-01 1.264e-02 2.516e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-7.008e-01 -2.012e+00 -5.040e+00) (8.727e-03 -9.261e-03 3.773e-02) (0.000e+00 0.000e+00 0.000e+00))
351        	((-8.113e+00 9.328e+00 1.177e-01) (-1.701e-01 1.273e-02 2.501e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-7.044e-01 -2.016e+00 -5.059e+00) (8.690e-03 -9.332e-03 3.756e-02) (0.000e+00 0.000e+00 0.000e+00))
352        	((-8.094e+00 9.372e+00 9.766e-02) (-1.698e-01 1.287e-02 2.485e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-7.075e-01 -2.018e+00 -5.078e+00) (8.636e-03 -9.421e-03 3.735e-02) (0.000e+00 0.000e+00 0.000e+00))
353        	((-8.066e+00 9.409e+00 8.722e-02) (-1.695e-01 1.302e-02 2.470e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-7.097e-01 -2.015e+00 -5.093e+00) (8.587e-03 -9.497e-03 3.713e-02) (0.000e+00 0.000e+00 0.000e+00))
354        	((-8.030e+00 9.439e+00 8.671e-02) (-1.693e-01 1.321e-02 2.451e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-7.108e-01 -2.010e+00 -5.106e+00) (8.520e-03 -9.612e-03 3.690e-02) (0.000e+00 0.000e+00 0.000e+00))
355        	((-7.989e+00 9.459e+00 9.528e-02) (-1.690e-01 1.339e-02 2.435e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-7.109e-01 -2.002e+00 -5.115e+00) (8.467e-03 -9.710e-03 3.667e-02) (0.000e+00 0.000e+00 0.000e+00))
356        	((-7.945e+00 9.471e+00 1.114e-01) (-1.689e-01 1.359e-02 2.416e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-7.102e-01 -1.991e+00 -5.122e+00) (8.407e-03 -9.834e-03 3.645e-02) (0.000e+00 0.000e+00 0.000e+00))
357        	((-7.902e+00 9.476e+00 1.324e-01) (-1.687e-01 1.377e-02 2.400e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-7.090e-01 -1.978e+00 -5.125e+00) (8.363e-03 -9.932e-03 3.625e-02) (0.000e+00 0.000e+00 0.000e+00))
358        	((-7.864e+00 9.474e+00 1.556e-01) (-1.686e-01 1.396e-02 2.384e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-7.076e-01 -1.966e+00 -5.126e+00) (8.312e-03 -1.004e-02 3.606e-02) (0.000e+00 0.000e+00 0.000e+00))
359        	((-7.833e+00 9.468e+00 1.775e-01) (-1.685e-01 1.414e-02 2.371e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-7.063e-01 -1.955e+00 -5.125e+00) (8.278e-03 -1.011e-02 3.588e-02) (0.000e+00 0.000e+00 0.000e+00))
360        	((-7.816e+00 9.463e+00 1.958e-01) (-1.684e-01 1.431e-02 2.358e-02) (0.000e+00 0.000e+00 0.000e+00)) ((-7.056e-01 -1.946e+00 -5.124e+00) (8.245e-03 -1.019e-02 3.572e-02) (0.000e+00 0.000e+00 0.000e+00))
