# Forces   
# CofR     : (0.000e+00 0.000e+00 0.000e+00)
# Time     forces(pressure viscous porous)	moments(pressure viscous porous)
286        	((-3.948e+01 2.192e+01 3.866e+01) (-1.079e+00 -3.722e-01 -2.566e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.101e+01 3.012e+01 -1.070e+01) (-1.447e+01 -4.172e+01 1.015e+00) (0.000e+00 0.000e+00 0.000e+00))
287        	((-3.949e+01 2.191e+01 3.880e+01) (-1.083e+00 -3.717e-01 -2.565e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.112e+01 3.035e+01 -1.069e+01) (-1.446e+01 -4.170e+01 1.016e+00) (0.000e+00 0.000e+00 0.000e+00))
288        	((-3.948e+01 2.192e+01 3.894e+01) (-1.087e+00 -3.707e-01 -2.565e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.122e+01 3.059e+01 -1.071e+01) (-1.446e+01 -4.169e+01 1.017e+00) (0.000e+00 0.000e+00 0.000e+00))
289        	((-3.945e+01 2.195e+01 3.907e+01) (-1.092e+00 -3.692e-01 -2.564e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.131e+01 3.084e+01 -1.075e+01) (-1.446e+01 -4.169e+01 1.018e+00) (0.000e+00 0.000e+00 0.000e+00))
290        	((-3.941e+01 2.202e+01 3.920e+01) (-1.097e+00 -3.671e-01 -2.564e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.140e+01 3.108e+01 -1.083e+01) (-1.446e+01 -4.168e+01 1.017e+00) (0.000e+00 0.000e+00 0.000e+00))
291        	((-3.936e+01 2.211e+01 3.933e+01) (-1.103e+00 -3.643e-01 -2.563e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.147e+01 3.130e+01 -1.093e+01) (-1.446e+01 -4.167e+01 1.016e+00) (0.000e+00 0.000e+00 0.000e+00))
292        	((-3.932e+01 2.223e+01 3.944e+01) (-1.109e+00 -3.610e-01 -2.563e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.154e+01 3.149e+01 -1.105e+01) (-1.445e+01 -4.167e+01 1.014e+00) (0.000e+00 0.000e+00 0.000e+00))
293        	((-3.929e+01 2.236e+01 3.953e+01) (-1.116e+00 -3.573e-01 -2.563e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.159e+01 3.165e+01 -1.118e+01) (-1.445e+01 -4.166e+01 1.011e+00) (0.000e+00 0.000e+00 0.000e+00))
294        	((-3.929e+01 2.249e+01 3.959e+01) (-1.122e+00 -3.533e-01 -2.562e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.163e+01 3.176e+01 -1.132e+01) (-1.445e+01 -4.166e+01 1.008e+00) (0.000e+00 0.000e+00 0.000e+00))
295        	((-3.930e+01 2.261e+01 3.963e+01) (-1.127e+00 -3.489e-01 -2.562e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.165e+01 3.184e+01 -1.145e+01) (-1.445e+01 -4.166e+01 1.003e+00) (0.000e+00 0.000e+00 0.000e+00))
296        	((-3.932e+01 2.273e+01 3.965e+01) (-1.132e+00 -3.444e-01 -2.562e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.167e+01 3.188e+01 -1.157e+01) (-1.445e+01 -4.165e+01 9.987e-01) (0.000e+00 0.000e+00 0.000e+00))
297        	((-3.936e+01 2.282e+01 3.966e+01) (-1.137e+00 -3.398e-01 -2.562e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.168e+01 3.191e+01 -1.167e+01) (-1.445e+01 -4.165e+01 9.933e-01) (0.000e+00 0.000e+00 0.000e+00))
298        	((-3.940e+01 2.290e+01 3.967e+01) (-1.140e+00 -3.351e-01 -2.562e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.168e+01 3.191e+01 -1.177e+01) (-1.445e+01 -4.165e+01 9.877e-01) (0.000e+00 0.000e+00 0.000e+00))
299        	((-3.944e+01 2.296e+01 3.968e+01) (-1.143e+00 -3.304e-01 -2.562e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.168e+01 3.191e+01 -1.185e+01) (-1.444e+01 -4.164e+01 9.818e-01) (0.000e+00 0.000e+00 0.000e+00))
300        	((-3.946e+01 2.301e+01 3.971e+01) (-1.146e+00 -3.256e-01 -2.562e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.168e+01 3.191e+01 -1.192e+01) (-1.444e+01 -4.164e+01 9.757e-01) (0.000e+00 0.000e+00 0.000e+00))
301        	((-3.946e+01 2.304e+01 3.975e+01) (-1.148e+00 -3.209e-01 -2.561e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.167e+01 3.192e+01 -1.198e+01) (-1.444e+01 -4.164e+01 9.695e-01) (0.000e+00 0.000e+00 0.000e+00))
302        	((-3.943e+01 2.306e+01 3.981e+01) (-1.149e+00 -3.161e-01 -2.561e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.167e+01 3.195e+01 -1.204e+01) (-1.444e+01 -4.163e+01 9.634e-01) (0.000e+00 0.000e+00 0.000e+00))
303        	((-3.936e+01 2.307e+01 3.990e+01) (-1.150e+00 -3.114e-01 -2.561e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.167e+01 3.200e+01 -1.211e+01) (-1.444e+01 -4.163e+01 9.575e-01) (0.000e+00 0.000e+00 0.000e+00))
304        	((-3.928e+01 2.308e+01 4.001e+01) (-1.151e+00 -3.068e-01 -2.561e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.167e+01 3.208e+01 -1.217e+01) (-1.444e+01 -4.163e+01 9.518e-01) (0.000e+00 0.000e+00 0.000e+00))
305        	((-3.917e+01 2.308e+01 4.015e+01) (-1.152e+00 -3.022e-01 -2.561e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.168e+01 3.218e+01 -1.224e+01) (-1.444e+01 -4.163e+01 9.463e-01) (0.000e+00 0.000e+00 0.000e+00))
306        	((-3.907e+01 2.309e+01 4.030e+01) (-1.152e+00 -2.976e-01 -2.561e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.169e+01 3.230e+01 -1.230e+01) (-1.443e+01 -4.162e+01 9.407e-01) (0.000e+00 0.000e+00 0.000e+00))
307        	((-3.898e+01 2.308e+01 4.044e+01) (-1.152e+00 -2.931e-01 -2.560e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.170e+01 3.241e+01 -1.234e+01) (-1.443e+01 -4.162e+01 9.352e-01) (0.000e+00 0.000e+00 0.000e+00))
308        	((-3.893e+01 2.306e+01 4.057e+01) (-1.152e+00 -2.886e-01 -2.560e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.173e+01 3.251e+01 -1.234e+01) (-1.443e+01 -4.162e+01 9.297e-01) (0.000e+00 0.000e+00 0.000e+00))
309        	((-3.891e+01 2.303e+01 4.070e+01) (-1.152e+00 -2.842e-01 -2.560e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.177e+01 3.261e+01 -1.231e+01) (-1.443e+01 -4.161e+01 9.241e-01) (0.000e+00 0.000e+00 0.000e+00))
310        	((-3.891e+01 2.299e+01 4.083e+01) (-1.151e+00 -2.800e-01 -2.560e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.182e+01 3.271e+01 -1.226e+01) (-1.443e+01 -4.161e+01 9.185e-01) (0.000e+00 0.000e+00 0.000e+00))
311        	((-3.894e+01 2.293e+01 4.097e+01) (-1.151e+00 -2.758e-01 -2.559e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.188e+01 3.281e+01 -1.218e+01) (-1.443e+01 -4.160e+01 9.129e-01) (0.000e+00 0.000e+00 0.000e+00))
312        	((-3.898e+01 2.287e+01 4.110e+01) (-1.149e+00 -2.719e-01 -2.559e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.195e+01 3.291e+01 -1.208e+01) (-1.442e+01 -4.159e+01 9.073e-01) (0.000e+00 0.000e+00 0.000e+00))
313        	((-3.902e+01 2.280e+01 4.122e+01) (-1.148e+00 -2.683e-01 -2.559e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.202e+01 3.301e+01 -1.197e+01) (-1.442e+01 -4.159e+01 9.018e-01) (0.000e+00 0.000e+00 0.000e+00))
314        	((-3.905e+01 2.272e+01 4.135e+01) (-1.147e+00 -2.651e-01 -2.558e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.210e+01 3.312e+01 -1.185e+01) (-1.442e+01 -4.158e+01 8.964e-01) (0.000e+00 0.000e+00 0.000e+00))
315        	((-3.907e+01 2.263e+01 4.148e+01) (-1.145e+00 -2.623e-01 -2.558e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.219e+01 3.325e+01 -1.172e+01) (-1.442e+01 -4.158e+01 8.914e-01) (0.000e+00 0.000e+00 0.000e+00))
316        	((-3.905e+01 2.254e+01 4.160e+01) (-1.144e+00 -2.600e-01 -2.558e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.227e+01 3.338e+01 -1.160e+01) (-1.441e+01 -4.157e+01 8.868e-01) (0.000e+00 0.000e+00 0.000e+00))
317        	((-3.900e+01 2.244e+01 4.172e+01) (-1.142e+00 -2.580e-01 -2.558e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.234e+01 3.353e+01 -1.150e+01) (-1.441e+01 -4.157e+01 8.827e-01) (0.000e+00 0.000e+00 0.000e+00))
318        	((-3.891e+01 2.235e+01 4.183e+01) (-1.141e+00 -2.565e-01 -2.557e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.241e+01 3.367e+01 -1.142e+01) (-1.441e+01 -4.156e+01 8.790e-01) (0.000e+00 0.000e+00 0.000e+00))
319        	((-3.878e+01 2.225e+01 4.192e+01) (-1.140e+00 -2.555e-01 -2.557e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.247e+01 3.382e+01 -1.135e+01) (-1.441e+01 -4.156e+01 8.760e-01) (0.000e+00 0.000e+00 0.000e+00))
320        	((-3.862e+01 2.216e+01 4.200e+01) (-1.139e+00 -2.549e-01 -2.557e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.252e+01 3.395e+01 -1.131e+01) (-1.441e+01 -4.156e+01 8.735e-01) (0.000e+00 0.000e+00 0.000e+00))
321        	((-3.845e+01 2.206e+01 4.207e+01) (-1.138e+00 -2.547e-01 -2.557e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.255e+01 3.408e+01 -1.129e+01) (-1.441e+01 -4.155e+01 8.716e-01) (0.000e+00 0.000e+00 0.000e+00))
322        	((-3.825e+01 2.198e+01 4.213e+01) (-1.137e+00 -2.550e-01 -2.557e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.258e+01 3.419e+01 -1.129e+01) (-1.441e+01 -4.155e+01 8.703e-01) (0.000e+00 0.000e+00 0.000e+00))
323        	((-3.806e+01 2.190e+01 4.217e+01) (-1.137e+00 -2.557e-01 -2.557e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.260e+01 3.429e+01 -1.132e+01) (-1.441e+01 -4.155e+01 8.695e-01) (0.000e+00 0.000e+00 0.000e+00))
324        	((-3.786e+01 2.185e+01 4.220e+01) (-1.136e+00 -2.568e-01 -2.557e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.261e+01 3.435e+01 -1.137e+01) (-1.440e+01 -4.155e+01 8.693e-01) (0.000e+00 0.000e+00 0.000e+00))
325        	((-3.768e+01 2.181e+01 4.220e+01) (-1.136e+00 -2.583e-01 -2.557e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.261e+01 3.439e+01 -1.144e+01) (-1.440e+01 -4.155e+01 8.694e-01) (0.000e+00 0.000e+00 0.000e+00))
326        	((-3.751e+01 2.179e+01 4.219e+01) (-1.135e+00 -2.599e-01 -2.557e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.260e+01 3.440e+01 -1.153e+01) (-1.440e+01 -4.154e+01 8.698e-01) (0.000e+00 0.000e+00 0.000e+00))
327        	((-3.737e+01 2.180e+01 4.217e+01) (-1.135e+00 -2.615e-01 -2.557e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.259e+01 3.438e+01 -1.163e+01) (-1.440e+01 -4.154e+01 8.703e-01) (0.000e+00 0.000e+00 0.000e+00))
328        	((-3.727e+01 2.183e+01 4.213e+01) (-1.134e+00 -2.631e-01 -2.557e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.258e+01 3.433e+01 -1.175e+01) (-1.440e+01 -4.155e+01 8.710e-01) (0.000e+00 0.000e+00 0.000e+00))
329        	((-3.720e+01 2.189e+01 4.207e+01) (-1.133e+00 -2.645e-01 -2.557e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.255e+01 3.426e+01 -1.189e+01) (-1.440e+01 -4.155e+01 8.716e-01) (0.000e+00 0.000e+00 0.000e+00))
330        	((-3.717e+01 2.198e+01 4.198e+01) (-1.133e+00 -2.660e-01 -2.557e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.252e+01 3.416e+01 -1.204e+01) (-1.440e+01 -4.155e+01 8.723e-01) (0.000e+00 0.000e+00 0.000e+00))
331        	((-3.719e+01 2.209e+01 4.186e+01) (-1.132e+00 -2.674e-01 -2.557e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.248e+01 3.402e+01 -1.220e+01) (-1.440e+01 -4.155e+01 8.730e-01) (0.000e+00 0.000e+00 0.000e+00))
332        	((-3.724e+01 2.223e+01 4.171e+01) (-1.131e+00 -2.689e-01 -2.557e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.242e+01 3.385e+01 -1.237e+01) (-1.441e+01 -4.155e+01 8.737e-01) (0.000e+00 0.000e+00 0.000e+00))
333        	((-3.733e+01 2.238e+01 4.153e+01) (-1.131e+00 -2.704e-01 -2.558e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.236e+01 3.363e+01 -1.254e+01) (-1.441e+01 -4.156e+01 8.744e-01) (0.000e+00 0.000e+00 0.000e+00))
334        	((-3.743e+01 2.255e+01 4.132e+01) (-1.130e+00 -2.719e-01 -2.558e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.229e+01 3.341e+01 -1.272e+01) (-1.441e+01 -4.156e+01 8.751e-01) (0.000e+00 0.000e+00 0.000e+00))
335        	((-3.754e+01 2.273e+01 4.112e+01) (-1.129e+00 -2.734e-01 -2.558e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.222e+01 3.318e+01 -1.290e+01) (-1.441e+01 -4.157e+01 8.758e-01) (0.000e+00 0.000e+00 0.000e+00))
336        	((-3.765e+01 2.292e+01 4.093e+01) (-1.128e+00 -2.750e-01 -2.558e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.216e+01 3.298e+01 -1.310e+01) (-1.441e+01 -4.157e+01 8.763e-01) (0.000e+00 0.000e+00 0.000e+00))
337        	((-3.776e+01 2.312e+01 4.076e+01) (-1.127e+00 -2.765e-01 -2.559e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.210e+01 3.281e+01 -1.330e+01) (-1.441e+01 -4.158e+01 8.766e-01) (0.000e+00 0.000e+00 0.000e+00))
338        	((-3.786e+01 2.333e+01 4.063e+01) (-1.126e+00 -2.779e-01 -2.559e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.206e+01 3.268e+01 -1.353e+01) (-1.441e+01 -4.158e+01 8.767e-01) (0.000e+00 0.000e+00 0.000e+00))
339        	((-3.795e+01 2.354e+01 4.053e+01) (-1.125e+00 -2.791e-01 -2.559e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.203e+01 3.260e+01 -1.377e+01) (-1.441e+01 -4.159e+01 8.763e-01) (0.000e+00 0.000e+00 0.000e+00))
340        	((-3.802e+01 2.376e+01 4.046e+01) (-1.123e+00 -2.800e-01 -2.560e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.201e+01 3.256e+01 -1.402e+01) (-1.442e+01 -4.159e+01 8.755e-01) (0.000e+00 0.000e+00 0.000e+00))
341        	((-3.808e+01 2.399e+01 4.042e+01) (-1.121e+00 -2.806e-01 -2.560e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.200e+01 3.256e+01 -1.430e+01) (-1.442e+01 -4.160e+01 8.741e-01) (0.000e+00 0.000e+00 0.000e+00))
342        	((-3.812e+01 2.421e+01 4.041e+01) (-1.119e+00 -2.806e-01 -2.560e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.200e+01 3.260e+01 -1.459e+01) (-1.442e+01 -4.160e+01 8.720e-01) (0.000e+00 0.000e+00 0.000e+00))
343        	((-3.816e+01 2.444e+01 4.042e+01) (-1.116e+00 -2.803e-01 -2.560e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.201e+01 3.267e+01 -1.490e+01) (-1.442e+01 -4.161e+01 8.692e-01) (0.000e+00 0.000e+00 0.000e+00))
344        	((-3.819e+01 2.467e+01 4.045e+01) (-1.114e+00 -2.795e-01 -2.561e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.202e+01 3.276e+01 -1.522e+01) (-1.442e+01 -4.161e+01 8.658e-01) (0.000e+00 0.000e+00 0.000e+00))
345        	((-3.821e+01 2.490e+01 4.050e+01) (-1.112e+00 -2.782e-01 -2.561e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.204e+01 3.287e+01 -1.555e+01) (-1.442e+01 -4.162e+01 8.617e-01) (0.000e+00 0.000e+00 0.000e+00))
346        	((-3.823e+01 2.512e+01 4.057e+01) (-1.109e+00 -2.765e-01 -2.561e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.207e+01 3.297e+01 -1.588e+01) (-1.443e+01 -4.162e+01 8.571e-01) (0.000e+00 0.000e+00 0.000e+00))
347        	((-3.825e+01 2.533e+01 4.063e+01) (-1.107e+00 -2.745e-01 -2.561e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.208e+01 3.307e+01 -1.620e+01) (-1.443e+01 -4.162e+01 8.521e-01) (0.000e+00 0.000e+00 0.000e+00))
348        	((-3.828e+01 2.552e+01 4.070e+01) (-1.105e+00 -2.721e-01 -2.561e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.210e+01 3.315e+01 -1.649e+01) (-1.443e+01 -4.162e+01 8.467e-01) (0.000e+00 0.000e+00 0.000e+00))
349        	((-3.832e+01 2.568e+01 4.076e+01) (-1.104e+00 -2.695e-01 -2.561e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.210e+01 3.320e+01 -1.676e+01) (-1.443e+01 -4.162e+01 8.411e-01) (0.000e+00 0.000e+00 0.000e+00))
350        	((-3.837e+01 2.581e+01 4.080e+01) (-1.104e+00 -2.666e-01 -2.562e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.210e+01 3.321e+01 -1.698e+01) (-1.443e+01 -4.163e+01 8.355e-01) (0.000e+00 0.000e+00 0.000e+00))
351        	((-3.844e+01 2.590e+01 4.082e+01) (-1.103e+00 -2.635e-01 -2.562e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.208e+01 3.318e+01 -1.716e+01) (-1.443e+01 -4.163e+01 8.299e-01) (0.000e+00 0.000e+00 0.000e+00))
352        	((-3.851e+01 2.597e+01 4.082e+01) (-1.104e+00 -2.603e-01 -2.562e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.206e+01 3.310e+01 -1.729e+01) (-1.444e+01 -4.163e+01 8.244e-01) (0.000e+00 0.000e+00 0.000e+00))
353        	((-3.860e+01 2.601e+01 4.080e+01) (-1.105e+00 -2.570e-01 -2.562e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.202e+01 3.299e+01 -1.737e+01) (-1.444e+01 -4.164e+01 8.191e-01) (0.000e+00 0.000e+00 0.000e+00))
354        	((-3.868e+01 2.603e+01 4.075e+01) (-1.106e+00 -2.538e-01 -2.562e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.197e+01 3.283e+01 -1.741e+01) (-1.444e+01 -4.164e+01 8.141e-01) (0.000e+00 0.000e+00 0.000e+00))
355        	((-3.876e+01 2.603e+01 4.067e+01) (-1.107e+00 -2.507e-01 -2.563e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.191e+01 3.265e+01 -1.741e+01) (-1.444e+01 -4.165e+01 8.097e-01) (0.000e+00 0.000e+00 0.000e+00))
356        	((-3.883e+01 2.602e+01 4.058e+01) (-1.109e+00 -2.480e-01 -2.563e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.184e+01 3.244e+01 -1.737e+01) (-1.444e+01 -4.166e+01 8.061e-01) (0.000e+00 0.000e+00 0.000e+00))
357        	((-3.889e+01 2.600e+01 4.048e+01) (-1.112e+00 -2.452e-01 -2.564e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.177e+01 3.222e+01 -1.731e+01) (-1.445e+01 -4.166e+01 8.029e-01) (0.000e+00 0.000e+00 0.000e+00))
358        	((-3.895e+01 2.597e+01 4.038e+01) (-1.115e+00 -2.426e-01 -2.564e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.170e+01 3.200e+01 -1.721e+01) (-1.445e+01 -4.167e+01 8.000e-01) (0.000e+00 0.000e+00 0.000e+00))
359        	((-3.901e+01 2.592e+01 4.027e+01) (-1.118e+00 -2.402e-01 -2.565e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.163e+01 3.178e+01 -1.708e+01) (-1.445e+01 -4.168e+01 7.977e-01) (0.000e+00 0.000e+00 0.000e+00))
360        	((-3.907e+01 2.586e+01 4.018e+01) (-1.121e+00 -2.379e-01 -2.565e+01) (0.000e+00 0.000e+00 0.000e+00)) ((1.155e+01 3.159e+01 -1.692e+01) (-1.446e+01 -4.169e+01 7.957e-01) (0.000e+00 0.000e+00 0.000e+00))
