# Forces   
# CofR     : (0.000e+00 0.000e+00 0.000e+00)
# Time     forces(pressure viscous porous)	moments(pressure viscous porous)
287        	((-3.987e+01 3.659e+00 -8.860e+01) (-8.869e-01 1.049e-02 2.611e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.755e+01 -1.729e+02 2.141e+00) (5.664e-02 -3.976e-02 2.686e-01) (0.000e+00 0.000e+00 0.000e+00))
288        	((-3.983e+01 3.643e+00 -8.853e+01) (-8.884e-01 1.033e-02 2.595e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.750e+01 -1.727e+02 2.147e+00) (5.602e-02 -4.374e-02 2.694e-01) (0.000e+00 0.000e+00 0.000e+00))
289        	((-3.979e+01 3.650e+00 -8.847e+01) (-8.897e-01 1.016e-02 2.584e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.747e+01 -1.726e+02 2.109e+00) (5.557e-02 -4.699e-02 2.702e-01) (0.000e+00 0.000e+00 0.000e+00))
290        	((-3.974e+01 3.677e+00 -8.840e+01) (-8.908e-01 1.002e-02 2.576e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.746e+01 -1.724e+02 2.036e+00) (5.529e-02 -4.946e-02 2.708e-01) (0.000e+00 0.000e+00 0.000e+00))
291        	((-3.969e+01 3.717e+00 -8.834e+01) (-8.919e-01 9.884e-03 2.572e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.745e+01 -1.723e+02 1.940e+00) (5.516e-02 -5.134e-02 2.714e-01) (0.000e+00 0.000e+00 0.000e+00))
292        	((-3.964e+01 3.772e+00 -8.829e+01) (-8.929e-01 9.786e-03 2.571e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.745e+01 -1.722e+02 1.820e+00) (5.512e-02 -5.269e-02 2.719e-01) (0.000e+00 0.000e+00 0.000e+00))
293        	((-3.959e+01 3.839e+00 -8.825e+01) (-8.939e-01 9.737e-03 2.572e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.747e+01 -1.721e+02 1.681e+00) (5.517e-02 -5.364e-02 2.723e-01) (0.000e+00 0.000e+00 0.000e+00))
294        	((-3.953e+01 3.923e+00 -8.821e+01) (-8.949e-01 9.722e-03 2.574e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.750e+01 -1.720e+02 1.515e+00) (5.525e-02 -5.429e-02 2.727e-01) (0.000e+00 0.000e+00 0.000e+00))
295        	((-3.948e+01 4.021e+00 -8.819e+01) (-8.959e-01 9.786e-03 2.576e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.755e+01 -1.719e+02 1.328e+00) (5.532e-02 -5.481e-02 2.729e-01) (0.000e+00 0.000e+00 0.000e+00))
296        	((-3.943e+01 4.136e+00 -8.817e+01) (-8.968e-01 9.903e-03 2.579e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.761e+01 -1.718e+02 1.114e+00) (5.535e-02 -5.525e-02 2.730e-01) (0.000e+00 0.000e+00 0.000e+00))
297        	((-3.938e+01 4.267e+00 -8.817e+01) (-8.976e-01 1.003e-02 2.579e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.768e+01 -1.718e+02 8.751e-01) (5.530e-02 -5.587e-02 2.730e-01) (0.000e+00 0.000e+00 0.000e+00))
298        	((-3.933e+01 4.411e+00 -8.818e+01) (-8.982e-01 1.015e-02 2.577e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.777e+01 -1.718e+02 6.143e-01) (5.515e-02 -5.672e-02 2.730e-01) (0.000e+00 0.000e+00 0.000e+00))
299        	((-3.928e+01 4.561e+00 -8.821e+01) (-8.986e-01 1.021e-02 2.572e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.786e+01 -1.718e+02 3.468e-01) (5.490e-02 -5.795e-02 2.730e-01) (0.000e+00 0.000e+00 0.000e+00))
300        	((-3.924e+01 4.716e+00 -8.824e+01) (-8.988e-01 1.024e-02 2.564e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.795e+01 -1.718e+02 7.258e-02) (5.452e-02 -5.950e-02 2.729e-01) (0.000e+00 0.000e+00 0.000e+00))
301        	((-3.920e+01 4.870e+00 -8.828e+01) (-8.988e-01 1.024e-02 2.553e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.805e+01 -1.718e+02 -1.991e-01) (5.405e-02 -6.133e-02 2.728e-01) (0.000e+00 0.000e+00 0.000e+00))
302        	((-3.916e+01 5.025e+00 -8.832e+01) (-8.985e-01 1.025e-02 2.540e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.815e+01 -1.719e+02 -4.681e-01) (5.347e-02 -6.341e-02 2.726e-01) (0.000e+00 0.000e+00 0.000e+00))
303        	((-3.912e+01 5.179e+00 -8.837e+01) (-8.982e-01 1.022e-02 2.524e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.825e+01 -1.719e+02 -7.332e-01) (5.281e-02 -6.582e-02 2.724e-01) (0.000e+00 0.000e+00 0.000e+00))
304        	((-3.908e+01 5.329e+00 -8.841e+01) (-8.978e-01 1.021e-02 2.506e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.835e+01 -1.719e+02 -9.902e-01) (5.202e-02 -6.857e-02 2.722e-01) (0.000e+00 0.000e+00 0.000e+00))
305        	((-3.905e+01 5.472e+00 -8.845e+01) (-8.971e-01 1.021e-02 2.485e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.844e+01 -1.720e+02 -1.231e+00) (5.111e-02 -7.175e-02 2.719e-01) (0.000e+00 0.000e+00 0.000e+00))
306        	((-3.902e+01 5.603e+00 -8.849e+01) (-8.962e-01 1.022e-02 2.460e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.853e+01 -1.720e+02 -1.450e+00) (5.004e-02 -7.541e-02 2.715e-01) (0.000e+00 0.000e+00 0.000e+00))
307        	((-3.899e+01 5.720e+00 -8.852e+01) (-8.953e-01 1.025e-02 2.433e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.862e+01 -1.720e+02 -1.643e+00) (4.884e-02 -7.950e-02 2.710e-01) (0.000e+00 0.000e+00 0.000e+00))
308        	((-3.896e+01 5.820e+00 -8.854e+01) (-8.942e-01 1.037e-02 2.405e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.869e+01 -1.720e+02 -1.805e+00) (4.757e-02 -8.382e-02 2.704e-01) (0.000e+00 0.000e+00 0.000e+00))
309        	((-3.894e+01 5.901e+00 -8.857e+01) (-8.931e-01 1.052e-02 2.374e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.875e+01 -1.720e+02 -1.937e+00) (4.619e-02 -8.850e-02 2.697e-01) (0.000e+00 0.000e+00 0.000e+00))
310        	((-3.892e+01 5.965e+00 -8.860e+01) (-8.918e-01 1.066e-02 2.343e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.880e+01 -1.721e+02 -2.039e+00) (4.478e-02 -9.334e-02 2.690e-01) (0.000e+00 0.000e+00 0.000e+00))
311        	((-3.891e+01 6.008e+00 -8.863e+01) (-8.906e-01 1.075e-02 2.311e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.884e+01 -1.721e+02 -2.112e+00) (4.338e-02 -9.834e-02 2.684e-01) (0.000e+00 0.000e+00 0.000e+00))
312        	((-3.891e+01 6.036e+00 -8.867e+01) (-8.892e-01 1.072e-02 2.282e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.887e+01 -1.722e+02 -2.165e+00) (4.211e-02 -1.030e-01 2.679e-01) (0.000e+00 0.000e+00 0.000e+00))
313        	((-3.891e+01 6.058e+00 -8.872e+01) (-8.876e-01 1.051e-02 2.255e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.889e+01 -1.722e+02 -2.212e+00) (4.106e-02 -1.072e-01 2.676e-01) (0.000e+00 0.000e+00 0.000e+00))
314        	((-3.892e+01 6.081e+00 -8.876e+01) (-8.857e-01 1.021e-02 2.232e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.891e+01 -1.723e+02 -2.266e+00) (4.023e-02 -1.106e-01 2.673e-01) (0.000e+00 0.000e+00 0.000e+00))
315        	((-3.894e+01 6.104e+00 -8.882e+01) (-8.837e-01 9.847e-03 2.213e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.892e+01 -1.724e+02 -2.319e+00) (3.959e-02 -1.133e-01 2.670e-01) (0.000e+00 0.000e+00 0.000e+00))
316        	((-3.896e+01 6.127e+00 -8.887e+01) (-8.815e-01 9.513e-03 2.197e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.893e+01 -1.725e+02 -2.371e+00) (3.909e-02 -1.154e-01 2.667e-01) (0.000e+00 0.000e+00 0.000e+00))
317        	((-3.898e+01 6.151e+00 -8.893e+01) (-8.794e-01 9.195e-03 2.183e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.893e+01 -1.726e+02 -2.424e+00) (3.869e-02 -1.171e-01 2.664e-01) (0.000e+00 0.000e+00 0.000e+00))
318        	((-3.901e+01 6.180e+00 -8.898e+01) (-8.774e-01 8.936e-03 2.171e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.892e+01 -1.728e+02 -2.482e+00) (3.833e-02 -1.186e-01 2.660e-01) (0.000e+00 0.000e+00 0.000e+00))
319        	((-3.903e+01 6.212e+00 -8.903e+01) (-8.757e-01 8.718e-03 2.160e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.891e+01 -1.729e+02 -2.543e+00) (3.798e-02 -1.200e-01 2.656e-01) (0.000e+00 0.000e+00 0.000e+00))
320        	((-3.906e+01 6.251e+00 -8.906e+01) (-8.742e-01 8.542e-03 2.149e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.889e+01 -1.729e+02 -2.610e+00) (3.762e-02 -1.214e-01 2.653e-01) (0.000e+00 0.000e+00 0.000e+00))
321        	((-3.909e+01 6.293e+00 -8.909e+01) (-8.730e-01 8.399e-03 2.138e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.887e+01 -1.730e+02 -2.680e+00) (3.721e-02 -1.230e-01 2.650e-01) (0.000e+00 0.000e+00 0.000e+00))
322        	((-3.912e+01 6.340e+00 -8.910e+01) (-8.721e-01 8.304e-03 2.125e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.884e+01 -1.731e+02 -2.755e+00) (3.673e-02 -1.248e-01 2.648e-01) (0.000e+00 0.000e+00 0.000e+00))
323        	((-3.915e+01 6.388e+00 -8.910e+01) (-8.716e-01 8.258e-03 2.112e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.881e+01 -1.731e+02 -2.829e+00) (3.619e-02 -1.270e-01 2.647e-01) (0.000e+00 0.000e+00 0.000e+00))
324        	((-3.918e+01 6.440e+00 -8.909e+01) (-8.713e-01 8.258e-03 2.098e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.878e+01 -1.731e+02 -2.908e+00) (3.557e-02 -1.293e-01 2.645e-01) (0.000e+00 0.000e+00 0.000e+00))
325        	((-3.920e+01 6.495e+00 -8.907e+01) (-8.715e-01 8.303e-03 2.083e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.874e+01 -1.731e+02 -2.989e+00) (3.487e-02 -1.321e-01 2.645e-01) (0.000e+00 0.000e+00 0.000e+00))
326        	((-3.922e+01 6.553e+00 -8.903e+01) (-8.720e-01 8.392e-03 2.068e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.871e+01 -1.730e+02 -3.077e+00) (3.411e-02 -1.351e-01 2.645e-01) (0.000e+00 0.000e+00 0.000e+00))
327        	((-3.924e+01 6.613e+00 -8.899e+01) (-8.729e-01 8.526e-03 2.052e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.867e+01 -1.730e+02 -3.168e+00) (3.330e-02 -1.383e-01 2.646e-01) (0.000e+00 0.000e+00 0.000e+00))
328        	((-3.926e+01 6.676e+00 -8.895e+01) (-8.740e-01 8.701e-03 2.036e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.865e+01 -1.729e+02 -3.264e+00) (3.247e-02 -1.417e-01 2.648e-01) (0.000e+00 0.000e+00 0.000e+00))
329        	((-3.928e+01 6.737e+00 -8.890e+01) (-8.755e-01 8.907e-03 2.021e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.862e+01 -1.729e+02 -3.357e+00) (3.163e-02 -1.452e-01 2.650e-01) (0.000e+00 0.000e+00 0.000e+00))
330        	((-3.929e+01 6.795e+00 -8.887e+01) (-8.773e-01 9.159e-03 2.007e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.860e+01 -1.728e+02 -3.447e+00) (3.082e-02 -1.486e-01 2.653e-01) (0.000e+00 0.000e+00 0.000e+00))
331        	((-3.931e+01 6.846e+00 -8.883e+01) (-8.795e-01 9.429e-03 1.994e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.857e+01 -1.728e+02 -3.526e+00) (3.006e-02 -1.519e-01 2.656e-01) (0.000e+00 0.000e+00 0.000e+00))
332        	((-3.932e+01 6.891e+00 -8.881e+01) (-8.818e-01 9.717e-03 1.984e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.855e+01 -1.727e+02 -3.596e+00) (2.938e-02 -1.551e-01 2.660e-01) (0.000e+00 0.000e+00 0.000e+00))
333        	((-3.932e+01 6.927e+00 -8.878e+01) (-8.843e-01 1.000e-02 1.976e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.853e+01 -1.727e+02 -3.657e+00) (2.879e-02 -1.579e-01 2.666e-01) (0.000e+00 0.000e+00 0.000e+00))
334        	((-3.933e+01 6.956e+00 -8.877e+01) (-8.869e-01 1.030e-02 1.971e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.851e+01 -1.727e+02 -3.710e+00) (2.830e-02 -1.603e-01 2.671e-01) (0.000e+00 0.000e+00 0.000e+00))
335        	((-3.932e+01 6.975e+00 -8.875e+01) (-8.895e-01 1.059e-02 1.968e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.849e+01 -1.727e+02 -3.749e+00) (2.794e-02 -1.623e-01 2.676e-01) (0.000e+00 0.000e+00 0.000e+00))
336        	((-3.932e+01 6.984e+00 -8.874e+01) (-8.921e-01 1.086e-02 1.968e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.847e+01 -1.726e+02 -3.773e+00) (2.770e-02 -1.638e-01 2.682e-01) (0.000e+00 0.000e+00 0.000e+00))
337        	((-3.930e+01 6.980e+00 -8.872e+01) (-8.945e-01 1.109e-02 1.971e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.845e+01 -1.726e+02 -3.781e+00) (2.762e-02 -1.646e-01 2.688e-01) (0.000e+00 0.000e+00 0.000e+00))
338        	((-3.929e+01 6.969e+00 -8.870e+01) (-8.966e-01 1.128e-02 1.977e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.843e+01 -1.725e+02 -3.777e+00) (2.768e-02 -1.648e-01 2.693e-01) (0.000e+00 0.000e+00 0.000e+00))
339        	((-3.927e+01 6.949e+00 -8.868e+01) (-8.984e-01 1.142e-02 1.987e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.840e+01 -1.725e+02 -3.763e+00) (2.790e-02 -1.642e-01 2.697e-01) (0.000e+00 0.000e+00 0.000e+00))
340        	((-3.925e+01 6.927e+00 -8.866e+01) (-8.998e-01 1.151e-02 1.999e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.839e+01 -1.724e+02 -3.746e+00) (2.828e-02 -1.629e-01 2.701e-01) (0.000e+00 0.000e+00 0.000e+00))
341        	((-3.923e+01 6.905e+00 -8.862e+01) (-9.007e-01 1.153e-02 2.015e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.837e+01 -1.723e+02 -3.728e+00) (2.881e-02 -1.609e-01 2.704e-01) (0.000e+00 0.000e+00 0.000e+00))
342        	((-3.920e+01 6.884e+00 -8.859e+01) (-9.012e-01 1.154e-02 2.033e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.836e+01 -1.722e+02 -3.713e+00) (2.945e-02 -1.582e-01 2.705e-01) (0.000e+00 0.000e+00 0.000e+00))
343        	((-3.918e+01 6.863e+00 -8.855e+01) (-9.013e-01 1.148e-02 2.053e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.836e+01 -1.722e+02 -3.695e+00) (3.020e-02 -1.550e-01 2.706e-01) (0.000e+00 0.000e+00 0.000e+00))
344        	((-3.916e+01 6.844e+00 -8.852e+01) (-9.011e-01 1.140e-02 2.073e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.835e+01 -1.721e+02 -3.676e+00) (3.101e-02 -1.514e-01 2.706e-01) (0.000e+00 0.000e+00 0.000e+00))
345        	((-3.915e+01 6.822e+00 -8.849e+01) (-9.007e-01 1.129e-02 2.094e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.836e+01 -1.720e+02 -3.649e+00) (3.187e-02 -1.477e-01 2.706e-01) (0.000e+00 0.000e+00 0.000e+00))
346        	((-3.914e+01 6.798e+00 -8.847e+01) (-9.001e-01 1.117e-02 2.115e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.836e+01 -1.720e+02 -3.614e+00) (3.273e-02 -1.439e-01 2.705e-01) (0.000e+00 0.000e+00 0.000e+00))
347        	((-3.914e+01 6.771e+00 -8.847e+01) (-8.995e-01 1.103e-02 2.135e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.837e+01 -1.719e+02 -3.565e+00) (3.359e-02 -1.402e-01 2.705e-01) (0.000e+00 0.000e+00 0.000e+00))
348        	((-3.914e+01 6.739e+00 -8.849e+01) (-8.989e-01 1.089e-02 2.154e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.838e+01 -1.720e+02 -3.502e+00) (3.441e-02 -1.367e-01 2.705e-01) (0.000e+00 0.000e+00 0.000e+00))
349        	((-3.915e+01 6.701e+00 -8.852e+01) (-8.985e-01 1.074e-02 2.171e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.839e+01 -1.720e+02 -3.423e+00) (3.517e-02 -1.335e-01 2.705e-01) (0.000e+00 0.000e+00 0.000e+00))
350        	((-3.916e+01 6.657e+00 -8.857e+01) (-8.981e-01 1.058e-02 2.185e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.840e+01 -1.721e+02 -3.327e+00) (3.585e-02 -1.307e-01 2.706e-01) (0.000e+00 0.000e+00 0.000e+00))
351        	((-3.918e+01 6.605e+00 -8.864e+01) (-8.978e-01 1.041e-02 2.197e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.840e+01 -1.723e+02 -3.210e+00) (3.645e-02 -1.285e-01 2.708e-01) (0.000e+00 0.000e+00 0.000e+00))
352        	((-3.920e+01 6.546e+00 -8.872e+01) (-8.976e-01 1.022e-02 2.206e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.840e+01 -1.724e+02 -3.074e+00) (3.694e-02 -1.266e-01 2.711e-01) (0.000e+00 0.000e+00 0.000e+00))
353        	((-3.922e+01 6.478e+00 -8.880e+01) (-8.975e-01 1.003e-02 2.212e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.839e+01 -1.726e+02 -2.917e+00) (3.734e-02 -1.253e-01 2.714e-01) (0.000e+00 0.000e+00 0.000e+00))
354        	((-3.924e+01 6.401e+00 -8.890e+01) (-8.974e-01 9.826e-03 2.216e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.838e+01 -1.727e+02 -2.741e+00) (3.762e-02 -1.244e-01 2.717e-01) (0.000e+00 0.000e+00 0.000e+00))
355        	((-3.925e+01 6.315e+00 -8.899e+01) (-8.973e-01 9.621e-03 2.217e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.835e+01 -1.729e+02 -2.546e+00) (3.781e-02 -1.240e-01 2.720e-01) (0.000e+00 0.000e+00 0.000e+00))
356        	((-3.926e+01 6.222e+00 -8.907e+01) (-8.971e-01 9.429e-03 2.215e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.832e+01 -1.731e+02 -2.338e+00) (3.789e-02 -1.239e-01 2.723e-01) (0.000e+00 0.000e+00 0.000e+00))
357        	((-3.927e+01 6.122e+00 -8.915e+01) (-8.970e-01 9.245e-03 2.211e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.828e+01 -1.732e+02 -2.121e+00) (3.788e-02 -1.241e-01 2.726e-01) (0.000e+00 0.000e+00 0.000e+00))
358        	((-3.927e+01 6.021e+00 -8.921e+01) (-8.967e-01 9.088e-03 2.206e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.823e+01 -1.733e+02 -1.903e+00) (3.777e-02 -1.246e-01 2.728e-01) (0.000e+00 0.000e+00 0.000e+00))
359        	((-3.927e+01 5.921e+00 -8.926e+01) (-8.965e-01 8.952e-03 2.199e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.819e+01 -1.734e+02 -1.691e+00) (3.759e-02 -1.253e-01 2.730e-01) (0.000e+00 0.000e+00 0.000e+00))
360        	((-3.926e+01 5.826e+00 -8.930e+01) (-8.963e-01 8.860e-03 2.192e-01) (0.000e+00 0.000e+00 0.000e+00)) ((-2.814e+01 -1.735e+02 -1.496e+00) (3.736e-02 -1.262e-01 2.730e-01) (0.000e+00 0.000e+00 0.000e+00))
